EMEC609488_Cerceris_compacta,45.1936945915,1.2188782692,0.8366696834
EMEC609504_Cerceris_compacta,47.7522394657,38.1291012764,0.8698117733
EMEC609515_Cerceris_compacta,108.266479969,98.9414031506,99.1065912247
EMEC609523_Cerceris_compacta,70.9935972691,60.6617827416,61.1586716176
EMEC609529_Cerceris_compacta,100.4478170872,89.5277333259,90.380702734
EMEC609543_Cerceris_compacta,58.1258475781,48.1860077381,48.0796279907
EMEC609600_Cerceris_compacta,67.8841171264,58.1371381283,58.0441262722
EMEC609601_Cerceris_compacta,10.2507982254,40.5881123543,1.1160655022
EMEC609612_Cerceris_compacta,69.5445821285,60.2910299301,60.195554018
EMEC609623_Cerceris_compacta,81.8199086189,71.8508985042,72.1909365653
EMEC609639_Cerceris_compar_compar,57.5931158066,47.3608891964,0.9483902454
EMEC609675_Cerceris_conifrons,57.9745919704,48.4093396663,47.8157708645
EMEC609686_Cerceris_conifrons,73.9997017384,64.0857741833,63.76593256
EMEC609696_Cerceris_conifrons,53.97955513,44.4282827377,0.7886614799
EMEC609705_Cerceris_conifrons,87.033582449,77.4074237346,75.7299170493
EMEC609711_Cerceris_convergens,79.6779973507,70.1469137669,69.7830562591
EMEC609719_Cerceris_convergens,70.8778641224,61.0334920883,60.8647506237
EMEC609722_Cerceris_convergens,52.2242996692,42.8401260376,41.8250002861
EMEC609740_Cerceris_convergens,63.2596187592,54.1651670933,52.758292675
EMEC609764_Cerceris_convergens,96.189147234,86.9435310364,85.8885109425
EMEC609785_Cerceris_convergens,123.9545176029,114.9039876461,113.8139338494
EMEC609803_Cerceris_convergens,68.3036029338,58.8019850254,57.8749012947
EMEC609826_Cerceris_convergens,69.8558473587,58.4683811664,58.7433810234
EMEC609828_Cerceris_convergens,66.6583399772,56.3381352425,55.8067009449
EMEC609879_Cerceris_convergens,66.4943315983,57.1873655319,56.8223545552
EMEC609880_Cerceris_convergens,67.3484964371,57.5090520381,56.7558720112
EMEC609882_Cerceris_convergens,47.0698230266,35.4547495841,34.8775887489
EMEC609885_Cerceris_convergens,60.4019300938,50.8292858601,50.8129425049
EMEC609900_Stigmus_sp,76.6075823307,66.8291590213,66.8495876789
EMEC609903_Stigmus_sp,60.3824737073,51.3309743405,50.7803258896
EMEC609926_Stigmus_sp,62.6658511162,52.9765970707,52.7471234799
EMEC609939_Stigmus_sp,9.8576743603,106.3481812477,0.8882443905
EMEC609987_Aphilanthops_foxi,63.7932322025,53.5322058201,53.8612434864
EMEC609997_Aphilanthops_foxi,112.4164829254,102.7944526672,102.8159384727
NY_00020326,73.9665806294,88.8863220215,4.6403815746
NY_00040685,76.9108896255,5.4766826629,3.9434463978
NY_00040919,74.6426520347,5.6955888272,4.1929433346
NY_00198945,72.5790305176,3.6816205978,4.1112203598
NY_00198993,179.0654962063,104.3691442013,105.6689331531
NY_00413475,78.799595356,6.0114696026,4.2501342297
NY_00413589,77.9711475373,4.4510531425,4.4590873718
NY_00499439,153.8569219113,87.3429753781,4.2096505165
NY_00617450,80.6184978485,3.7021725178,4.034677744
NY_00641566,204.8120503425,4.7002241611,4.5220513344
NY_00754868,86.7699928284,5.3881146908,3.9183444977
NY_00754872,158.8345315456,76.4009845257,75.8892691136
NY_00819601,171.6983423233,4.7039105892,4.0402436257
NY_01334326,167.5798368453,95.5464293956,95.9847590923
NY_01334334,180.6178786755,113.0919525624,4.3511791229
NY_01334374,75.3514983654,3.7777016162,3.7800939083
NY_01334391,81.0439012051,3.3557121754,4.2999145985
NY_01334433,72.7726566791,96.8536231518,5.1943378448
NY_01334438,93.4110414982,5.169785738,4.4588172435
NY_01334464,86.6614229679,3.4521889686,4.6855013371
NY_01334493,76.1833274364,3.6200051308,3.8090860844
