C_15215967.txt	R. K. Godfrey	R.K. Godfrey	R. K. Godfrey
C_15215975.txt	D. B. Ward, D. Burch	D.B. Ward, D. Burch	D.B. Ward, D. Burch
C_15216000.txt	Menzel and Wilson	Menzel and Wilson	Menzel, Wilson
C_15216050.txt	Kurt E. Blum	Kurt E. Blum	Kurt E. Blum
C_15216052.txt	R. K. Godfrey	R.K. Godfrey	R. K. Godfrey
C_15216057.txt	H. Kurz	H. Kurg	H. Kurz
C_15216074.txt	Loran C. Anderson	Loran C. Anderson	Loran C. Anderson
C_15216162.txt	R. K. Godfrey	R.K. Godfrey	R.K. Godfrey
C_15216168.txt	A. A. Eaton	A.A. Eaton	A.A. Eaton
C_15216179.txt	Loran C. Anderson	Loran C. Anderson	Loran C. Anderson
C_15216187.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216226.txt	James R. Burkhalter	James R. Burkhalter	Burkhalter James R
C_15216250.txt	Menzel and Wilson	Menzel and Wilson	Menzel, Wilson
C_15216255.txt	D. Wise	D. Wise	D. Wise
C_15216316.txt	James R. Burkhalter, F. R. Hedges	James R. Burkhalter, F.R. Hedges	James R. Burkhalter, F.R. Hedges
C_15216322.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216335.txt	J.R. Burkhalter, J.L. Kavanaugh	J.R. Burkhalter, J.L. Kavanaugh	J.R. Burkhalter, J.L. Kavanaugh
C_15216379.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216414.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216418.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216421.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216458.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216515.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216550.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216558.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216563.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
C_15216575.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
