j r powers	1
j w macswain	3
j m davidson m a cazier	1
p d hurd	1
w middlekauff	1
w a weber	1
shirley c tucker	1
richard c harris	1
james higgins with prosper paris	1
thomas r soderstrom	1
brother alain liogier	1
stewardson brown n l britton	1
h h g w smith	1
stephen s talbot	1
