C_15214636.txt	Menzel & Wilson	Menzel and Wilson	Menzel, Wilson
C_15214686.txt	M.Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. Wilson	M. Y. Menzel and F. D. Wilson
C_15214707.txt			Not shown
C_15214709.txt			Not seen
C_15214717.txt	M. Y. Menzel and D. W. Martin	M.Y. Menzel, D.W. Martin	Menzel M Y
C_15214734.txt	M.Y. Menzel and F. D. Wilson	M. Y. Menzel and F. D. Wilson	M.Y. Menzel and F.D. Wilson
C_15214766.txt	Menzel and Wilson	Menzel and Wilson	Menzel, Wilson
C_15214773.txt	Menzel and Wilson	Menzel, Wilson	Menzel & Wilson
C_15214816.txt	Menzel & Wilson	Menzel, Wilson	Menzel, Wilson
C_15214825.txt	M. Y. Menzel	M.Y. Menzel	M. Y. Menzel
C_15214828.txt	D. Wise	D. Wise	D. Wise
C_15214832.txt	D. Wise	D. Wise	D. Wise
C_15214834.txt		D. Wise	
C_15214848.txt	D. Wise 	D. Wise	D. Wise
C_15214852.txt	D. Wise	D. Wise	D. Wise
C_15214854.txt	D. Wise	Not shown	D. Wise
C_15214855.txt	D. Wise	D. Wise	D. Wise
C_15214858.txt	D. Wise	D. Wise	D. Wise
C_15214859.txt	D. Wise	D. Wise	D. Wise
C_15214861.txt	M. Y. Menzel and D. W. Martin	M. Y. Menzel & D. W. Martin	M.Y. Menzel, D.W. Martin
C_15214864.txt	M. Y. Menzel and F. D. Wilson	M. Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. Wilson
C_15214869.txt	Menzel and Wilson	Menzel and Wilson	Menzel, Wilson
C_15214871.txt	Menzel and Wilson	Menzel and Wilson	Menzel, Wilson
C_15214876.txt	M. Y. Menzel and F. D. Wilson	M.Y. Menzel, F.D. Wilson	M.Y. Menzel, F.D. Wilson
C_15214877.txt	M. Y. Menzel and D. W. Martin	M.Y. Menzel, D.W. Martin	M.Y. Menzel, D.W. Martin
C_15214881.txt			
C_15214928.txt	D. Wise	D. Wise	D. Wise
C_15214929.txt	D. Wise	D. Wise	D. Wise
C_15214967.txt	Menzel and Wilson	Henzel	Menzel, Wilson
C_15214971.txt	M.Y. Menzel and F. D. Wilson	M.Y. Menzel and F.D. Wilson	M.Y. Menzel and F.D Wilson
C_15214977.txt	M. Y. Menzel and F. D. Wilson	M.Y. Menzel, KF. D. Wilson	M.Y. Menzel, KF. D. Wilson
C_15214978.txt	Menzel and Wilson	Menzel and Wilson	Menzel and Wilson
