EMEC609488_Cerceris_compacta.txt,9,7,16.0
EMEC609504_Cerceris_compacta.txt,8,6,14.0
EMEC609515_Cerceris_compacta.txt,7,14,20.0
EMEC609523_Cerceris_compacta.txt,8,7,
EMEC609529_Cerceris_compacta.txt,8,11,16.0
EMEC609543_Cerceris_compacta.txt,7,7,22.0
EMEC609600_Cerceris_compacta.txt,33,11,16.0
EMEC609612_Cerceris_compacta.txt,28,51,65.0
EMEC609623_Cerceris_compacta.txt,10,8,13.0
EMEC609639_Cerceris_compar_compar.txt,13,8,17.0
EMEC609675_Cerceris_conifrons.txt,9,11,30.0
EMEC609686_Cerceris_conifrons.txt,34,9,
EMEC609696_Cerceris_conifrons.txt,9,9,12.0
EMEC609705_Cerceris_conifrons.txt,12,13,20.0
EMEC609711_Cerceris_convergens.txt,22,8,
EMEC609719_Cerceris_convergens.txt,18,12,13.0
EMEC609722_Cerceris_convergens.txt,7,12,18.0
EMEC609740_Cerceris_convergens.txt,8,6,16.0
EMEC609764_Cerceris_convergens.txt,9,12,18.0
EMEC609785_Cerceris_convergens.txt,9,16,
EMEC609803_Cerceris_convergens.txt,12,16,19.0
EMEC609826_Cerceris_convergens.txt,12,15,20.0
EMEC609828_Cerceris_convergens.txt,29,13,15.0
EMEC609879_Cerceris_convergens.txt,11,14,20.0
EMEC609880_Cerceris_convergens.txt,19,6,
EMEC609882_Cerceris_convergens.txt,8,8,16.0
EMEC609885_Cerceris_convergens.txt,7,6,14.0
EMEC609900_Stigmus_sp.txt,9,8,13.0
EMEC609903_Stigmus_sp.txt,8,7,21.0
EMEC609926_Stigmus_sp.txt,8,10,22.0
EMEC609987_Aphilanthops_foxi.txt,6,8,14.0
EMEC609997_Aphilanthops_foxi.txt,9,10,18.0
NY01075766_lg.txt,13,9,
NY01075775_lg.txt,8,7,12.0
NY_00198993.txt,9,11,41.0
NY_00499439.txt,20,19,54.0
NY_00641566.txt,12,13,27.0
NY_00754872.txt,12,16,32.0
NY_00819601.txt,13,15,49.0
NY_01334326.txt,12,16,73.0
NY_01334334.txt,14,10,22.0
NY_01497987.txt,11,17,24.0
NY_01498039.txt,21,12,30.0
NY_01498043.txt,39,13,42.0
NY_01498113.txt,21,47,45.0
NY_01498139.txt,12,20,22.0
NY_01498155.txt,25,75,19.0
TENN-L-0000019_lg.txt,13,9,
TENN-L-0000028_lg.txt,10,9,25.0
TENN-L-0000047_lg.txt,11,9,19.0
TENN-L-0000058_lg.txt,9,4,10.0
TENN-L-0000061_lg.txt,17,21,16.0
TENN-L-0000063_lg.txt,3,80,15.0
TENN-L-0000084_lg.txt,10,9,20.0
WIS-L-0012025_lg.txt,6,9,19.0
WIS-L-0012077_lg.txt,23,1,27.0
