CF_15385228.txt	Carmel vanHoek, Betty Wargo	Carmel vanHoek and Betty Wargo	Carmel van Hoek, Betty Wargo
CF_15385307.txt	W.G. D'Arcy	W. G. D'Arcy	W. G. D'Arcy
CF_15385333.txt	R. R. Smith, T. Myint	R. R. Smith, T. Myint	R.R. Smith, T. Myint
CF_15385506.txt	Ben Whitty	Ben Whitty	Ben Whitty
CF_15385555.txt	R. R. Smith, T. Myint	R. R. Smithe & T. Myint	R. R. Smith, T. Myint
CF_15385633.txt	Robert Ing	Robert Ing	Robert Ing
CF_15385662.txt	Carmel vanHoek, Betty Wargo	Carmel vanHoek and Betty Wargo	Carmel vanHoek and Betty Wargo
CF_15385900.txt	R. R. Smith, T. Myint, B. Moore	R. R. Smith, T. Myint, B. Moore	R. R. Smith, T Myint, B. Moore
CF_15385908.txt	R. R. Smith, T. Myint, R. Buchanan	R. R. Smith, T. Myint, R. Buchanan	R. R. Smith, T. Myint, R. Buchanan
CF_15386058.txt	L. Baltzell	L. Baltzell	L. Baltzell
CF_15386219.txt	Dallas B. Townsend	Dallas B. Townsend	Dallas B. Townsend
CF_15386319.txt	Wm. G. Atwater	Wm. G. Atwater	Wm. G. Atwater
CF_15386322.txt	Wm. G. Atwater	Wm. G. Atwater	Wm. G. Atwater
CF_15386459.txt			
CF_15386797.txt	J. Glisson	J. Glisson	J. Glisson
CF_15386838.txt	Robert S. Pryor	Robert S. Pryor	Robert S. Pryor
CF_15386840.txt	Dan Smalley	Dan Smalley	Dan Smalley
CF_15387105.txt	C. Connery, P. Klinger	C. Connery, R. Klinger	C. Connery, P. Klinger
CF_15387109.txt	Brian R. Beckage	Brian R. Beckage	Brian R. Beckage
CF_15387178.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387250.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387266.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387408.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15387449.txt	Lee Likins	Lee Likins	Lee Likins
CF_15387520.txt	Ute Taylor	Ute Taylor	Ute Taylor
CF_15387554.txt	Delia M. Rollins	Delia M. Rollins	Delia M. Rollins
CF_15387567.txt	James R. Burkhalter	James R. Burkhalter	James R. Burkhalter
CF_15388196.txt	Bruce Hansen, R.P. Wunderlin, George Robinson	Bruce Hansen, R. P. Wunderlin & George Robinson	Bruce Hansen, R.P. Wunderlin, George Robinson
CF_15388281.txt	A. H. Curtiss	A. H. Curtiss	A. H. Curtiss
