j w macswain	1
p d hurd	1
krombein	1
e g linsley jw macswain r f smith	1
r t wilce	1
william r buck	1
t a zanoni d atha m vives	1
daniel atha with thomas a zanoni jose cedeno	1
steven r hill	1
t zanoni	1
bro alain	1
harold e box	1
d s correll g r proctor	1
n l britton percy wilson brother leon	1
edward tuckerman	1
