FE_13769864.txt,4.3221812101,28.0606265555,15.2408465741
FE_13769725.txt,15.8032799424,0.26004718649999997,8.6613119939
FE_13771426.txt,6.246898595,5.498257925800001,25.2892926932
FE_13770695.txt,23.5679254677,33.2618738232,32.1122046176
FE_13769809.txt,15.3462391653,21.0136622351,4.1450845863
FE_13770831.txt,13.2519313565,13.167549340399999,24.8051136189
FE_13770571.txt,24.2461854966,3.4170721693,10.4061089958
FE_13770194.txt,8.6127993904,4.2622765916,8.274969756
FE_13770812.txt,36.0540245346,45.2062841462,28.112678030900003
FE_13770612.txt,65.53987727020001,55.8763141682,44.24395048939999
FE_13769779.txt,18.7823156951,8.358539098,20.0934886455
FE_13770213.txt,32.2150941601,25.5843230198,25.5333285541
FE_13770801.txt,22.856000541300002,8.1105756994,31.362516512
FE_13771147.txt,22.934117389,23.5011594693,1.7445558584
FE_13770616.txt,27.4733839121,47.113552419799994,34.5903123285
FE_13770839.txt,5.2714556236000005,20.8777171272,27.2132699104
FE_13771065.txt,38.2484133698,35.2313738799,9.6416594981
FE_13770828.txt,7.4148449303,15.3231505593,35.7251855317
FE_13771055.txt,44.3741057237,64.9703904148,2.8603385662000003
FE_13770471.txt,29.4602784329,32.1335486903,30.5348286043
FE_13770148.txt,10.922968899999999,18.0166469281,35.3527428813
FE_13770650.txt,42.6069720964,36.0521446625,19.2650068948
FE_13769908.txt,30.172074969,29.2318583013,26.494489698899997
FE_13771454.txt,25.6184625142,22.444969374899998,38.769497836599996
FE_13769997.txt,15.778097584100001,43.3146430979,19.8418074124
FE_13770896.txt,0.2180435499,22.6597862898,24.055057071599997
FE_13770555.txt,14.460052651199998,14.179101009000002,7.748620684
FE_13770991.txt,26.910787612100002,47.6230101067,22.953386698600003
FE_13770050.txt,17.3217840805,28.1312663096,21.4297744156
FE_13771303.txt,16.183822351099998,11.175473268800001,60.225470924300005
FE_13770432.txt,8.8309927879,35.1479431933,0.47959994689999996
FE_13769840.txt,60.311497466800006,28.2748133052,3.6972898275
FE_13770591.txt,14.535529005,7.0778145328,13.875542513
FE_13771315.txt,6.8333074427,26.0812885858,32.5194445497
FE_13770155.txt,41.42044927,8.228345340299999,20.4028598953
FE_13770595.txt,13.1477622805,32.5708194311,47.3323669197
FE_13769813.txt,58.860826792,35.2909835676,11.845673296800001
FE_13769733.txt,37.7153074218,12.1143581581,33.415288917
FE_13770402.txt,9.5771765113,12.8778045092,44.109165049
FE_13769883.txt,52.784273093,14.5779950054,46.1998858937
FE_13769846.txt,37.5259293487,13.486986914100001,0.149701779
FE_13771325.txt,57.8613965562,34.384706087,18.7908291929
FE_13769769.txt,0.24764632809999998,32.7825403292,32.825582738200005
FE_13770074.txt,36.7146236401,35.7717634501,36.2077239316
FE_13770622.txt,13.4248534314,43.790822040500004,26.251654269699998
FE_13769753.txt,48.554910731599996,27.2884829968,36.2781202531
FE_13770090.txt,18.828765615,16.1527603049,7.407416910499999
FE_13770371.txt,5.22506669,57.52430090399999,6.867018889700001
FE_13770648.txt,19.7450277823,7.6209659325,22.7755644302
FE_13770840.txt,12.782879415899998,45.1029596088,2.446345954
FE_13769791.txt,29.1967831027,42.7767345109,8.002640254400001
FE_13770519.txt,10.1810554925,2.3738535372,12.8774584897
FE_13771086.txt,37.7460296688,34.9505469527,21.7374936977
FE_13770895.txt,11.679098575,18.435012016800002,7.6024030435
FE_13770704.txt,43.1241975011,10.7487925301,54.847278021
FE_13769811.txt,31.243834972600002,5.8624716248,13.843467238499999
FE_13770691.txt,7.2047907125,2.4319170872,7.9533266549
FE_13769922.txt,27.778527136100003,34.4676540073,29.9708815398
FE_13769868.txt,25.235028843000002,18.0466716339,54.1407691441
FE_13770137.txt,40.6080956039,0.2737060675,34.680882038600004
FE_13771109.txt,14.4748898289,10.1938219623,23.447344483200002
FE_13771116.txt,35.8188202038,13.731040142100001,8.5485571841
FE_13770475.txt,45.7989831268,44.9306847563,3.4375163445
FE_13770832.txt,21.502020749099998,29.4859849369,47.6638746645
FE_13771091.txt,12.2690493823,12.319053974300001,3.1484836081
FE_13770868.txt,30.1969268215,12.5303103106,8.1512885135
FE_13769807.txt,31.9220582625,9.048464363899999,6.1845020937
FE_13771420.txt,27.2318705985,4.1593148203,5.133162877
FE_13770918.txt,6.037917338,65.258920841,23.3738997717
FE_13770082.txt,18.8885574912,4.0437161717,41.723521732100004
FE_13770522.txt,31.131079320300003,2.1337037091,6.2987506248
FE_13770598.txt,19.6669000621,25.9595217821,18.2875778022
FE_13770869.txt,29.244624153,29.8264286626,18.2124155757
FE_13770267.txt,12.4691294382,62.317907982200005,69.5674212909
FE_13771158.txt,9.0808262158,14.7205402995,29.3754944948
FE_13770601.txt,7.9392236815,4.4419393668,33.3003359635
FE_13770303.txt,7.9850321848000005,37.6907402788,11.6315752798
FE_13769746.txt,27.8404259264,18.202313861300002,7.8928337047
FE_13770610.txt,16.7061054697,29.0943961428,59.5969686953
FE_13771078.txt,23.5919922943,47.8568806254,0.783458045
FE_13771319.txt,23.2680455056,10.186702477899999,40.2472874331
FE_13771414.txt,7.0560143449,41.6881955422,54.9587691487
FE_13770774.txt,24.6522966453,17.9023084496,0.6893486426000001
FE_13770626.txt,2.6758787063,15.1036497889,41.4873081238
FE_13770742.txt,4.9668852798000005,2.8498550858,7.5508150907000005
FE_13770101.txt,32.1809746852,7.7948551632,4.2301261327
FE_13769874.txt,6.1606623687,22.6216248461,6.514039423400001
FE_13769897.txt,3.9194479111000002,0.4478891839,47.0772532329
FE_13771413.txt,22.0680520158,10.4528971994,27.4915994496
FE_13769835.txt,47.51345028,39.1466861707,9.5561608375
FE_13770545.txt,17.7117794688,54.900386024,3.0476074170999996
FE_13771323.txt,29.452869006799997,36.8120885374,40.7770930739
FE_13770892.txt,0.1499317544,21.9626442462,11.818176794100001
FE_13769993.txt,41.4704344614,5.0444785084,7.8786979474
FE_13770675.txt,34.6699395188,15.105846975,9.5726762642
FE_13770114.txt,28.707494104400002,15.5662269192,34.0477601971
FE_13771421.txt,19.5194696373,28.8301781652,7.325304666599999
FE_13770740.txt,27.932588451399997,23.684114609,2.3380500622
FE_13769871.txt,3.2889980864,3.5673126337,10.0106326611
FE_13770252.txt,10.2579630386,25.1982630896,16.8960879395
